Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Fat_Content,Item_Type,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
17.349950451761817,0.04976337739876064,151.1353058529035,1997,Low Fat,Snack Foods,Medium,Tier 3,Supermarket Type2,3593.987310849523
18.555319360551437,0.044852591856208844,87.3182512587823,1985,Regular,Baking Goods,Medium,Tier 1,Supermarket Type1,2601.483335735282
11.949414685248724,0.1730728605968254,250.1026960067923,2004,reg,Soft Drinks,nan,Tier 1,Grocery Store,3161.8916562886325
9.629198589105094,0.1972482689954826,261.65743842542906,2004,Regular,Household,Medium,Tier 3,Supermarket Type1,4755.674893508475
8.906826274927187,0.058385776297369546,222.45399383820362,1987,LF,Soft Drinks,High,Tier 3,Supermarket Type1,3957.778710225729
7.819680456641848,0.11721523267638723,104.97419671601048,2002,low fat,Snack Foods,Small,Tier 2,Grocery Store,725.197208165343
5.518479380943618,0.2839691528936231,125.81955669091867,1998,reg,Household,nan,Tier 2,Supermarket Type3,2769.7822618973046
10.303126044423184,0.0739852268072022,87.94183566160902,2004,Low Fat,Others,High,Tier 1,Supermarket Type1,2365.327548348815
9.090161227797159,0.2005082106352182,240.328122247113,2004,Regular,Baking Goods,High,Tier 3,Grocery Store,3165.336400104122
20.785812082555644,0.22204481810927723,245.92119525671717,1998,reg,Baking Goods,nan,Tier 1,Supermarket Type1,5211.685221305765
13.919508281000738,0.13443860983954786,129.4346056278211,1997,LF,Baking Goods,nan,Tier 3,Grocery Store,1287.954343023155
10.384254255712527,0.2812577960278749,185.28527142720543,2004,Low Fat,Others,High,Tier 1,Supermarket Type3,3595.929192095963
14.301855696694094,0.22099702056563714,69.90499724705306,2009,Regular,Dairy,Small,Tier 1,Supermarket Type2,2020.6156148295267
6.888504582607684,0.13737737395826935,133.20993658540112,1998,Regular,Household,Medium,Tier 3,Grocery Store,1223.330412848405
12.00993498659701,0.1708005605328282,179.40229006827195,2002,Low Fat,Baking Goods,Small,Tier 2,Supermarket Type1,4149.821596947854
15.070736599873872,0.2077840330275302,121.5697328517346,2004,low fat,Fruits and Vegetables,Medium,Tier 2,Supermarket Type1,3361.3702121285423
12.763483574113184,0.17765705412876545,115.03588853631808,1997,low fat,Snack Foods,Small,Tier 3,Supermarket Type3,2963.210627714664
11.299883850992646,0.26360927514782273,31.234763182731527,1999,reg,Fruits and Vegetables,nan,Tier 1,Supermarket Type3,1747.7477596333488
21.24665293351493,0.10706659868412034,220.0089639876218,1985,Regular,Soft Drinks,nan,Tier 1,Grocery Store,2751.6194244863777
19.339288004101974,0.08996572201674148,239.99433882504033,2002,reg,Fruits and Vegetables,nan,Tier 1,Supermarket Type2,4801.764902704434
15.023220097078593,0.06415166684857929,258.8239294432706,1999,Low Fat,Household,High,Tier 3,Supermarket Type1,5256.856872506142
14.11553966786235,0.01133489041937854,200.02877549126563,2004,reg,Dairy,High,Tier 2,Supermarket Type2,3903.968000842519
14.977096061053011,0.0129041893140166,159.96619340692288,2009,Regular,Household,Medium,Tier 3,Supermarket Type3,3829.326653833131
7.9320434114168785,0.26101655793278483,94.2818621550467,1998,low fat,Meat,nan,Tier 2,Supermarket Type3,2407.0889382734576
11.188314086840553,0.2035179439217722,265.8353768514221,2009,low fat,Others,High,Tier 2,Grocery Store,3458.05326961367
5.212920152567109,0.19815972463094583,169.5919208150448,2002,Low Fat,Soft Drinks,High,Tier 3,Supermarket Type3,3280.694936745199
12.539173429778689,0.1843928456804658,191.07120699765485,1999,LF,Baking Goods,nan,Tier 2,Grocery Store,2432.2812300457804
13.672813010488742,0.25476574340823144,191.36544805949964,1987,reg,Dairy,Small,Tier 2,Grocery Store,2706.5006611436024
8.376195566533921,0.14408007769968822,229.63417200293765,1985,Low Fat,Soft Drinks,nan,Tier 2,Supermarket Type2,3766.5600071222975
20.745684632380634,0.2611232485674901,33.27304662902601,2007,low fat,Meat,Medium,Tier 1,Supermarket Type2,1602.0522683773183
19.828837463745668,0.10783350785467175,82.75803100137239,2002,Regular,Fruits and Vegetables,nan,Tier 3,Grocery Store,959.1345079665458
16.68200635565922,0.27801225130172713,187.40049003995327,2004,Regular,Meat,Small,Tier 1,Grocery Store,2346.764979405
13.51089536325809,0.20959709402437202,241.35924815377342,2002,LF,Others,Small,Tier 3,Grocery Store,2530.127066445273
19.165481882081107,0.07715314080732817,192.0546137515187,2004,LF,Fruits and Vegetables,nan,Tier 1,Supermarket Type3,3473.1220371900617
6.744959376234177,0.16922547650658754,128.17045350101483,2009,low fat,Others,High,Tier 2,Supermarket Type2,2898.565836137076
17.830564543818067,0.15990916844647665,115.96554152951147,1999,LF,Soft Drinks,Small,Tier 1,Supermarket Type3,2237.5234838562624
6.646989674643051,0.04136964651910019,204.4177819465803,1985,LF,Soft Drinks,Medium,Tier 1,Supermarket Type2,4871.832016949099
17.892739130830012,0.17737287172518423,205.19085882724045,1985,Regular,Baking Goods,High,Tier 3,Supermarket Type3,4467.185295268904
9.182895146622798,0.09443568711508739,173.65862823883722,2009,reg,Baking Goods,Medium,Tier 3,Supermarket Type2,3293.8878468613248
19.285121761105575,0.015704630042880727,99.49475066287421,1999,Regular,Soft Drinks,Medium,Tier 1,Grocery Store,1254.4157897307643
20.409907176266685,0.28459684731196944,248.41138232177775,1987,Regular,Baking Goods,Medium,Tier 3,Supermarket Type2,4927.182308584312
7.049772286005942,0.19244711071928633,160.69178639788018,1997,low fat,Household,Medium,Tier 2,Supermarket Type3,3301.612056993846
12.32295016509861,0.2630756795612541,216.76570371835768,1985,low fat,Dairy,Small,Tier 2,Supermarket Type1,4546.359908959105
21.03058795313311,0.20281680150397594,81.36244160803042,2002,reg,Household,High,Tier 2,Supermarket Type2,1594.495927090617
12.671244924348862,0.10709510764203388,111.84958532446105,2002,Low Fat,Snack Foods,nan,Tier 3,Supermarket Type3,2575.196951886483
19.057598378244357,0.15380642169864342,236.52618635102547,1997,LF,Snack Foods,Small,Tier 3,Supermarket Type2,4391.109983899741
14.440689571806175,0.2027240281041531,42.775152035892575,1997,LF,Meat,High,Tier 1,Supermarket Type3,2180.86917410263
10.855542453049312,0.2880756975604313,151.39409814531558,2004,Regular,Others,nan,Tier 3,Supermarket Type1,2982.7976081383695
9.35116373283462,0.07610083773650894,144.20078776334213,1985,Regular,Others,nan,Tier 1,Supermarket Type2,3368.614680292588
7.964147930246266,0.2624931175872353,207.5390943933993,1999,reg,Snack Foods,Small,Tier 3,Grocery Store,2406.8378186321816
17.348209615145315,0.2772233415882808,97.24503609084312,1997,LF,Dairy,High,Tier 3,Supermarket Type3,2777.5004840970087
11.043880514626869,0.20112465439768695,82.48070313700588,1999,Regular,Soft Drinks,Medium,Tier 1,Supermarket Type3,2107.728956656592
13.13942776497262,0.27937998822040133,248.64121711170992,1998,Regular,Soft Drinks,Medium,Tier 2,Supermarket Type1,4365.294624352925
12.821068064019858,0.11936357624321053,165.35176821023921,2002,low fat,Soft Drinks,nan,Tier 3,Grocery Store,1971.2927025219665
14.248287691116605,0.2859048528121328,55.60204854665881,2009,Low Fat,Fruits and Vegetables,Small,Tier 1,Supermarket Type1,2087.1845379229644
19.091696046492476,0.21083486314979247,76.36349812036545,1987,reg,Meat,Small,Tier 3,Supermarket Type2,2302.2841062708703
21.026420972201617,0.01260173022564357,265.72412398584834,2007,Low Fat,Household,Medium,Tier 3,Supermarket Type1,4538.011384822253
11.397414704040123,0.27206184954571583,76.96811411926521,1987,Low Fat,Baking Goods,Small,Tier 3,Supermarket Type3,1675.0808472299318
18.452317891385892,0.14534184270995776,174.4617451681145,1998,reg,Meat,Small,Tier 3,Supermarket Type2,3423.9052762059973
17.394066950199257,0.13809809543334986,129.73009856397027,2009,LF,Snack Foods,High,Tier 3,Supermarket Type2,2650.4716179805655
14.18528638445363,0.16993998179389028,239.1157872897113,1998,Regular,Fruits and Vegetables,High,Tier 1,Grocery Store,2816.121929678117
20.61159201268048,0.04481536403136838,208.46461918940201,2004,reg,Fruits and Vegetables,nan,Tier 3,Supermarket Type3,3988.602274511099
7.9179718608771665,0.1407498145702196,171.28357812152672,1999,Regular,Others,High,Tier 1,Supermarket Type1,3746.819927095432
6.38563873320164,0.2493381650153237,33.52366072252589,1987,low fat,Others,Small,Tier 1,Supermarket Type1,1419.9930348755572
18.896561044851094,0.004644737741254601,237.751873760963,2007,Low Fat,Meat,Medium,Tier 2,Supermarket Type2,4210.841189771756
11.927716919446972,0.08187514809731139,135.49685564709833,1987,low fat,Fruits and Vegetables,Medium,Tier 1,Grocery Store,1257.299674468426
18.779076750678616,0.000736375933153266,249.92074845936548,1997,Low Fat,Baking Goods,Medium,Tier 1,Grocery Store,3381.9451065097296
19.55391544728297,0.1247133927449545,147.4516680207373,2004,LF,Dairy,nan,Tier 2,Supermarket Type3,3178.4078248569326
5.5992875728004,0.2184946531481204,194.1427549579405,1999,reg,Others,Medium,Tier 3,Supermarket Type3,3698.572640097912
19.39220801816582,0.23963154873438855,47.283772624660905,1997,LF,Soft Drinks,High,Tier 2,Supermarket Type3,1898.7070632549323
12.081760130206293,0.283556928338102,206.11063857879466,1987,Low Fat,Household,High,Tier 3,Supermarket Type2,4333.768463089989
13.125265815271103,0.18255138389123596,110.42906735830188,2002,low fat,Others,Small,Tier 3,Supermarket Type3,2886.1016110564383
15.076754186365932,0.07638805999586863,113.5693683679685,1985,Low Fat,Fruits and Vegetables,nan,Tier 1,Grocery Store,1173.251277632151
20.11322779306546,0.27724438474100965,58.884123506706636,2007,LF,Household,Medium,Tier 3,Supermarket Type3,1613.3299744215365
4.871150386420036,0.2325947261641128,65.51142993044753,1999,LF,Soft Drinks,Small,Tier 2,Grocery Store,415.03968272081613
12.560970267739329,0.17232854490094335,74.65337820845937,1999,low fat,Baking Goods,Medium,Tier 2,Supermarket Type3,1906.8743284065129
16.10373031283342,0.20869206471568078,108.12844961428426,1987,low fat,Meat,Medium,Tier 3,Supermarket Type3,1831.9333840524146
16.69147688933024,0.2772949065022287,240.6129295022673,2004,LF,Snack Foods,Small,Tier 2,Supermarket Type2,4538.3843391575465
16.184544849823414,0.21371820854187648,117.54115598406891,1999,Low Fat,Others,High,Tier 2,Grocery Store,618.4590757009734
6.8085101740564475,0.1105123522754202,201.22523604235633,2007,Low Fat,Baking Goods,Small,Tier 1,Supermarket Type2,3800.5920001110917
9.579845884644245,0.213908460686729,50.44566341411978,1999,reg,Soft Drinks,nan,Tier 1,Grocery Store,81.83048297424662
10.576420827005826,0.01208344882061636,169.90821782891825,2009,LF,Others,Small,Tier 1,Supermarket Type3,4012.023853904711
18.064545089015684,0.11592466854917437,144.24443934855327,1999,reg,Household,Medium,Tier 3,Supermarket Type2,2807.949267752645
9.23316585656449,0.12189690955367377,260.82011753430857,1997,LF,Dairy,High,Tier 1,Supermarket Type3,4982.275170798307
8.089843392969012,0.0500514703262504,229.8588259215563,1987,reg,Meat,Small,Tier 2,Supermarket Type3,4353.152845349828
20.635126719840017,0.006925644165531053,137.8849965230827,1999,Regular,Fruits and Vegetables,High,Tier 1,Supermarket Type1,3206.503098421973
4.698903189906277,0.040014370991322844,213.1585495506546,1999,Low Fat,Dairy,High,Tier 2,Grocery Store,2498.4780619592084
21.313390375457235,0.1963864487391165,76.36410420403772,2002,Low Fat,Others,High,Tier 1,Grocery Store,171.86232274579606
15.920597820804247,0.24068664490910624,163.14903693706785,1987,Regular,Soft Drinks,High,Tier 2,Grocery Store,1979.3523795555436
18.468284230745166,0.29646104781809224,48.53547805864642,1999,low fat,Household,Medium,Tier 1,Grocery Store,233.20823396978975
9.499605858616045,0.10390905093254828,112.80092257914552,1985,Regular,Household,Medium,Tier 1,Grocery Store,1248.349224214082
4.790496664806607,0.17981376667833052,84.07761268121001,1997,Low Fat,Household,Medium,Tier 1,Supermarket Type2,2171.1902162472907
16.946207911833707,0.2811434900445366,199.94380660142457,1997,LF,Soft Drinks,Medium,Tier 1,Grocery Store,2392.4034402372968
18.563629229611355,0.05011253440144579,146.17131243537494,1997,reg,Meat,Medium,Tier 2,Supermarket Type2,3433.869836322521
16.989999016819123,0.2152936759028228,207.50156252928247,1997,Low Fat,Fruits and Vegetables,nan,Tier 1,Supermarket Type1,4326.276719020052
6.949884826654088,0.22649361994474895,152.09442784338972,2007,Regular,Dairy,nan,Tier 3,Supermarket Type1,3040.1444410899244
17.207589093917083,0.026692660760801512,51.32384390563506,1985,LF,Soft Drinks,Small,Tier 1,Supermarket Type2,1725.3412113750733
17.46790273940837,0.2583748155549195,203.8113976871438,2002,Low Fat,Household,High,Tier 1,Supermarket Type1,3696.6098025749598
15.613480663256922,0.24393151413325315,226.80887703713432,2002,Regular,Fruits and Vegetables,nan,Tier 3,Supermarket Type2,4572.509927125312
17.42074767096585,0.010020901973230334,243.32983808950624,1985,Low Fat,Others,Medium,Tier 2,Grocery Store,3288.5794416293006
18.7614801865859,0.027325324464015442,165.41810714707643,1985,Regular,Household,High,Tier 3,Supermarket Type2,3905.989688768752
14.858549119189302,0.014738068167555695,208.09255936488134,1997,Regular,Soft Drinks,Medium,Tier 2,Supermarket Type1,4342.436943056819
6.038559194690608,0.10042305953980867,207.73041916741735,2007,Low Fat,Household,Medium,Tier 3,Supermarket Type2,4169.553529683432
12.742147202409143,0.15278669720397783,67.60119355275192,2002,LF,Soft Drinks,Small,Tier 3,Supermarket Type1,2787.8366358108424
5.8545088224829644,0.15970431838638863,69.59186155299912,1998,Low Fat,Snack Foods,High,Tier 3,Supermarket Type3,2148.0814429026573
11.396722921344839,0.0803000279308328,47.658093865144636,1999,Low Fat,Household,Medium,Tier 2,Supermarket Type2,1881.592152417781
11.389389017310545,0.27347906596808225,106.17970425797084,1997,LF,Soft Drinks,Medium,Tier 1,Supermarket Type3,2049.583926042568
5.658965381556058,0.11047883696157396,142.27451811915017,2002,Low Fat,Household,Small,Tier 1,Supermarket Type1,3377.778094712607
10.410184970687252,0.01366504678960575,265.505995397241,2002,reg,Fruits and Vegetables,High,Tier 3,Grocery Store,4207.577859367402
6.414768059694089,0.0900681334624159,132.28343538601985,2002,reg,Fruits and Vegetables,nan,Tier 2,Supermarket Type2,3070.2112029408863
18.128351528154933,0.15933282676324664,201.66700829923215,2009,reg,Household,High,Tier 2,Grocery Store,2760.181203410888
20.47115883620311,0.1224665467764696,193.94830117404564,2007,Regular,Household,Medium,Tier 1,Grocery Store,2742.0021052183697
5.764916784333368,0.08215275572977775,79.0532583088862,2002,low fat,Soft Drinks,nan,Tier 2,Grocery Store,1226.4411310355931
20.595935482500586,0.039396974929295225,44.749180590617556,1987,Low Fat,Soft Drinks,Small,Tier 2,Supermarket Type1,1854.0414725031944
13.32928686885732,0.2457493500288689,159.31158661039305,1998,low fat,Others,Small,Tier 3,Supermarket Type1,2914.9493870709325
9.582703389625081,0.2988435726372575,195.57181419390187,2002,reg,Soft Drinks,Medium,Tier 2,Supermarket Type3,4002.272617719621
5.841282864639547,0.09886264005716462,265.58917069377014,2009,LF,Others,High,Tier 2,Supermarket Type3,5216.938097016551
12.96048770358302,0.11448631325298117,115.27359728607513,1987,reg,Meat,Medium,Tier 3,Supermarket Type3,2938.387341722708
17.89786114744458,0.18541125740308712,241.64567208905774,2002,Low Fat,Household,High,Tier 1,Grocery Store,3078.9623137273916
16.429052818080528,0.21553244242066238,120.75412712925882,2004,low fat,Baking Goods,Small,Tier 1,Supermarket Type3,2701.026751639235
5.393796992594759,0.11760886044107738,193.0117514811705,2007,low fat,Others,Medium,Tier 2,Supermarket Type2,3786.758880947108
5.774750834180779,0.27147885509454456,171.58943867150722,2009,Regular,Others,Medium,Tier 3,Supermarket Type1,3529.0940733948073
11.318271148228304,0.1680011967686755,43.450016426110274,1999,LF,Household,nan,Tier 1,Supermarket Type3,1691.0952190256814
9.510880300005446,0.1351170229217793,49.421280338010746,2009,reg,Household,Medium,Tier 2,Supermarket Type1,1903.992408816172
8.454056627341604,0.19400182594797152,35.879561085248326,2009,LF,Household,High,Tier 1,Grocery Store,150.9650380386106
9.270875581666388,0.28584115447475195,118.14600987958752,2004,Low Fat,Soft Drinks,nan,Tier 2,Supermarket Type1,2642.6259882419295
18.048510087387662,0.23836568832651164,206.2632464600125,1987,Regular,Snack Foods,High,Tier 1,Supermarket Type2,3737.3138078043294
20.161031301015147,0.012003939160537302,71.59751758781984,2007,reg,Snack Foods,nan,Tier 3,Supermarket Type1,2187.454818178282
11.355725268063116,0.09969297322198789,173.3754475702155,1999,Low Fat,Snack Foods,Small,Tier 3,Supermarket Type1,3513.782494121537
19.77266483582595,0.1411634054853668,98.87452830730331,2007,LF,Snack Foods,High,Tier 1,Supermarket Type2,2965.323264701968
9.951127780964416,0.09435527166273157,218.29326663508195,1987,Regular,Others,High,Tier 3,Supermarket Type2,4548.036758417807
12.5541413705757,0.21005626824913695,218.62309501570286,2004,reg,Soft Drinks,Medium,Tier 1,Supermarket Type3,4381.6148501103435
8.347287163308795,0.2478807449587743,213.22241101710952,1999,LF,Meat,Small,Tier 1,Supermarket Type1,3971.6704162279875
15.30999750855418,0.21940352855558146,154.33587574332353,1998,reg,Snack Foods,nan,Tier 3,Supermarket Type3,2909.6606034948327
20.99688273493679,0.29679998604848257,97.87317686876514,2002,Regular,Soft Drinks,nan,Tier 2,Supermarket Type3,2468.812905278588
14.68868401352876,0.08176429436790873,221.21935031147913,1999,Regular,Baking Goods,Small,Tier 3,Supermarket Type2,4362.122415607692
10.561276613107621,0.2624968485073264,74.73363205572176,2002,LF,Household,Medium,Tier 2,Supermarket Type1,1599.9729806440089
15.433333092640876,0.22998679955234586,99.09350647673416,2009,reg,Household,High,Tier 2,Supermarket Type2,2628.467887824198
6.61506739821851,0.10865362726744383,74.22771094774609,1985,low fat,Snack Foods,High,Tier 2,Grocery Store,628.2220974215287
19.4794725484587,0.2202373630970906,189.4393876910972,1985,Low Fat,Others,Medium,Tier 1,Supermarket Type1,3040.341168060135
13.00181037310125,0.03122278692547409,192.26546660721723,2002,Regular,Dairy,nan,Tier 2,Grocery Store,2127.220914534526
12.099075666265986,0.2368000447021657,184.33984830488697,1987,reg,Soft Drinks,Medium,Tier 2,Supermarket Type1,3528.24100957827
14.392528446019124,0.1596991807761308,128.66634471319693,2007,LF,Dairy,High,Tier 3,Supermarket Type3,2563.955567871167
15.04636889486196,0.08768705181277595,54.54018669233681,2004,LF,Household,Small,Tier 1,Supermarket Type2,1934.3506311901615
5.7558335446054185,0.19673319053525404,245.12485236102998,2002,Regular,Soft Drinks,nan,Tier 1,Grocery Store,3713.344043172512
16.01796931655316,0.1924859996143227,150.31677654287597,1998,Regular,Snack Foods,Medium,Tier 2,Supermarket Type1,3393.823364617522
8.614452229300898,0.0628458668158799,126.6384658041065,2009,low fat,Household,High,Tier 3,Supermarket Type3,3089.245510295377
16.54440422611071,0.00911922444345784,169.37384991334892,2004,LF,Dairy,nan,Tier 2,Supermarket Type2,3307.845903764845
18.368584545654507,0.13008677607050215,76.30575241748987,2004,reg,Snack Foods,Medium,Tier 1,Supermarket Type2,2297.489825119121
18.05650292688234,0.17085356080332637,62.14896308964548,1999,Low Fat,Dairy,Small,Tier 3,Grocery Store,377.2298894890688
13.832016252452537,0.2629815835111795,126.29842704261674,1985,Low Fat,Fruits and Vegetables,nan,Tier 1,Supermarket Type3,2894.713567038663
13.288854190820619,0.2784650386942783,84.39686311347897,1987,low fat,Snack Foods,Small,Tier 1,Supermarket Type1,2084.865096861856
6.9503161505021165,0.15864156544702993,88.40821921623368,2007,reg,Fruits and Vegetables,High,Tier 1,Grocery Store,352.6569354475326
17.575815326772677,0.22614104513056346,240.7401996279544,1999,Low Fat,Soft Drinks,nan,Tier 1,Supermarket Type1,4886.97991746764
9.109677591504802,0.13179098169839906,155.72840663866884,1987,Low Fat,Others,Small,Tier 1,Supermarket Type3,3384.3267813381253
12.894483103341503,0.2238246469718679,144.61523011598752,1999,reg,Soft Drinks,Medium,Tier 3,Supermarket Type2,3100.491985597676
9.32580476118228,0.061440457481750074,193.0277045262204,2007,reg,Snack Foods,Small,Tier 3,Supermarket Type2,4443.072006804058
6.798316498394845,0.11131942044105943,254.6138067140338,1998,Regular,Soft Drinks,High,Tier 1,Supermarket Type2,4520.301702390769
15.126569307781175,0.19026839964408443,57.36666265058256,1997,Low Fat,Soft Drinks,Medium,Tier 2,Supermarket Type1,2052.567210135133
5.462778185024784,0.005447389682123649,226.88062327067544,1999,Low Fat,Soft Drinks,Small,Tier 2,Supermarket Type1,5019.126187659611
17.12723993332016,0.2167383931016862,168.24450726894378,2004,low fat,Soft Drinks,nan,Tier 1,Supermarket Type2,3649.322789073949
9.88545816038676,0.25066065038045005,65.34885814578175,1987,Regular,Others,Small,Tier 3,Supermarket Type1,1632.2057928958275
4.552262842475353,0.11974249832818543,100.83008989191303,1985,Regular,Baking Goods,nan,Tier 2,Supermarket Type1,2805.9702377424483
13.136969539185461,0.13438272515314928,144.35493286921377,1999,Low Fat,Soft Drinks,nan,Tier 3,Supermarket Type2,3001.6838200839566
5.337112063263732,0.25538466366495927,193.4266289756944,2004,LF,Dairy,Small,Tier 3,Supermarket Type2,3717.0801356258758
9.18964857139111,0.23269639059781,88.01264898406127,2007,LF,Dairy,High,Tier 2,Supermarket Type1,2049.424533825312
16.427204989256033,0.0864448467100125,156.69652163488362,2007,reg,Dairy,nan,Tier 2,Supermarket Type1,3838.9596243786386
5.603185643247347,0.0971928319684617,191.89783244272752,2009,Regular,Baking Goods,High,Tier 3,Supermarket Type3,3756.9689677083816
18.65088667158084,0.203663469717179,136.45407644916395,1985,Low Fat,Household,nan,Tier 2,Grocery Store,1270.809993543822
4.614174700664196,0.16895942773444836,233.8111008632413,2004,Low Fat,Others,nan,Tier 1,Supermarket Type1,4881.206641589756
8.696641002591956,0.04866887132894908,235.32288916749502,2007,Low Fat,Snack Foods,Small,Tier 2,Supermarket Type3,4053.553287699281
16.9971881433548,0.09297897276874992,141.61243614550474,2002,low fat,Snack Foods,nan,Tier 3,Supermarket Type3,3143.4557372459335
9.863338515452355,0.2699949830635962,259.6375419460914,1998,LF,Meat,Medium,Tier 3,Grocery Store,3190.5410431926384
6.261792119509027,0.206452331016679,48.76249671528012,2004,low fat,Household,Small,Tier 3,Supermarket Type3,1913.3111259259238
10.601929835847187,0.2957922953056558,31.790158905890106,1997,Low Fat,Soft Drinks,Medium,Tier 3,Supermarket Type3,1349.8334871515508
9.09260721126003,0.2301037589942308,120.45704199392098,1987,Low Fat,Meat,Medium,Tier 3,Supermarket Type1,2383.439353645758
18.707559956297324,0.28259232964307707,172.25780942253968,2002,Regular,Others,nan,Tier 3,Grocery Store,2127.0203694230313
9.814245015430405,0.06485657216114261,178.8620370006703,1987,Regular,Dairy,High,Tier 1,Grocery Store,2045.2006511978684
17.804065525836922,0.23144546244507772,142.9647480290497,2002,LF,Dairy,Small,Tier 3,Supermarket Type3,3397.0505796711027
19.533452032820342,0.006065256044339229,60.34757861155185,1997,reg,Fruits and Vegetables,High,Tier 3,Supermarket Type3,1925.3147044501543
11.838132648885697,0.20122800651346018,71.06691762015515,1987,Low Fat,Soft Drinks,Small,Tier 1,Supermarket Type2,2708.4409951259327
19.837044816753785,0.1407846834360724,231.25477620522216,2007,Regular,Soft Drinks,Medium,Tier 3,Supermarket Type1,4301.821461268354
10.888943306581641,0.10402802157602059,234.9591159587264,1998,LF,Others,nan,Tier 3,Supermarket Type3,4876.177145427744
20.74651739703382,0.25872130568792673,189.36615639726924,1998,low fat,Fruits and Vegetables,nan,Tier 1,Supermarket Type2,3735.4192670654093
6.050064012029625,0.2562803077972592,187.09122348553734,2004,Low Fat,Household,nan,Tier 2,Supermarket Type2,3770.0443709862484
16.091923677254478,0.006690511469593074,171.45530008653478,2007,reg,Fruits and Vegetables,High,Tier 2,Supermarket Type1,3798.6942574935556
12.846075879676402,0.1828515367348293,78.68758313996723,2009,LF,Baking Goods,nan,Tier 3,Supermarket Type2,1897.7955744865021
11.06249993165487,0.11034966729628692,131.63891456107726,2007,reg,Soft Drinks,nan,Tier 2,Supermarket Type3,3331.173170603151
15.179559562976497,0.12469830045013475,194.535243093894,1998,Low Fat,Baking Goods,High,Tier 2,Supermarket Type2,4125.784203103979
16.374799139456766,0.24961222176563277,157.2542839207846,1987,LF,Baking Goods,High,Tier 1,Supermarket Type2,3596.20381596983
4.623302930125193,0.09295193145830348,35.36637850294831,1999,Regular,Baking Goods,nan,Tier 2,Supermarket Type3,1811.2249526905855
7.354811890952938,0.282914643191286,255.08584957922312,2004,reg,Dairy,nan,Tier 3,Supermarket Type2,4999.881745435961
16.529173650656553,0.053890147911642226,229.5317723544537,1987,low fat,Fruits and Vegetables,Medium,Tier 1,Grocery Store,3147.0652608816126
15.74527494811387,0.19881672701045333,92.2280783157884,1998,low fat,Others,nan,Tier 2,Supermarket Type1,2778.330122725748
20.77959808616178,0.2016315201041294,175.86784976407958,2002,reg,Meat,High,Tier 3,Supermarket Type3,3639.7129078589223
17.335434876213156,0.07565854842837545,247.9612551761241,2007,Low Fat,Dairy,Small,Tier 1,Supermarket Type1,4665.811393648884
20.52298148988648,0.0974251826901606,53.56258784670807,2002,Low Fat,Household,nan,Tier 3,Supermarket Type3,1948.6097811405987
16.352680425784758,0.25043954777398214,149.21192798722464,2002,Low Fat,Dairy,Small,Tier 2,Supermarket Type2,3268.1975398157056
9.557277105142646,0.2285415764864857,138.2171110738792,2002,low fat,Household,nan,Tier 3,Supermarket Type1,3353.9081820942115
6.320130693814389,0.09872876409442786,127.3981762416301,1998,low fat,Dairy,nan,Tier 2,Supermarket Type3,3470.544889338411
17.684640904194918,0.16018696408048017,227.36332308983737,1997,Regular,Soft Drinks,Medium,Tier 2,Grocery Store,2626.708670622526
15.371706920795386,0.018504088875928637,120.45184447390247,1985,Low Fat,Snack Foods,nan,Tier 2,Supermarket Type3,2836.241199133539
5.359525008207377,0.06262376471958876,45.960883311636785,1987,low fat,Baking Goods,High,Tier 2,Supermarket Type2,1370.422603608493
10.598847827136435,0.14574616765811974,46.471869408611084,1987,low fat,Snack Foods,nan,Tier 2,Supermarket Type2,1633.9331169455593
20.624236900136008,0.025792120583763477,41.04498253328311,2004,Low Fat,Household,Small,Tier 1,Supermarket Type2,1571.0855452878625
12.956739247931381,0.25299970646758124,127.14917414039876,2002,Low Fat,Household,nan,Tier 2,Grocery Store,1290.2801752088442
11.819849485131037,0.21540186303229436,199.8254752591146,2007,low fat,Fruits and Vegetables,High,Tier 1,Supermarket Type1,4268.7879095115
12.239353366676138,0.2830901011945484,78.87477855367113,2009,reg,Dairy,nan,Tier 3,Grocery Store,790.7392686165717
8.059229763286751,0.20804007178920814,182.92010230141412,1999,low fat,Household,Small,Tier 3,Supermarket Type1,3563.8925908266406
10.74428047052856,0.28212041167865565,192.46579094437047,1997,Regular,Household,nan,Tier 1,Supermarket Type3,4158.953912591613
10.762862700584567,0.1663537667072895,90.97249914366552,1998,LF,Dairy,Medium,Tier 1,Grocery Store,830.3675465061209
5.429564339149536,0.18006558331859082,172.1310491742479,2007,Low Fat,Dairy,nan,Tier 3,Grocery Store,1922.3307438821125
17.44513615910103,0.2930913163878783,191.94405990630912,1997,Regular,Meat,Small,Tier 1,Supermarket Type3,3573.6445395179007
11.547274455985168,0.1926387440592781,140.65420135849953,1987,reg,Fruits and Vegetables,Small,Tier 1,Supermarket Type2,2670.245286495036
18.36262209851591,0.00923597065822398,110.12840036082234,2004,LF,Household,Small,Tier 2,Supermarket Type2,2512.444125737973
18.835846418814242,0.21714083298915698,176.5006146199669,1998,low fat,Dairy,Medium,Tier 3,Supermarket Type3,3665.0634542863663
8.111500118937455,0.27164060764122466,260.7940655220934,2007,Low Fat,Household,nan,Tier 1,Supermarket Type2,5190.208355295678
